,x,y,z,tag
26892,24.3882,2.28078,56.4748,1.0
26893,24.3,2.52408,56.552800000000005,1.0
26894,24.1796,2.77516,56.57000000000001,1.0
26895,24.0426,3.01864,56.522400000000005,1.0
26896,23.9304,3.2503,56.422799999999995,1.0
26897,23.8658,3.47626,56.3038,1.0
26898,23.8074,3.6879399999999998,56.1976,1.0
26899,23.708199999999998,3.8701,56.114999999999995,1.0
26900,23.5836,4.036,56.0582,1.0
26901,23.465600000000002,4.207800000000001,56.022400000000005,1.0
26902,24.822,1.592764,55.858399999999996,1.0
26903,24.7072,1.588566,55.983000000000004,1.0
26904,24.6154,1.631214,56.123599999999996,1.0
26905,24.5644,1.6940339999999998,56.2864,1.0
26906,24.541,1.7568840000000001,56.4572,1.0
26907,24.514,1.815172,56.624,1.0
26908,24.447,1.859436,56.7728,1.0
26909,24.3286,1.869136,56.8942,1.0
26910,24.1982,1.845386,57.0142,1.0
26911,24.0978,1.8235160000000001,57.176,1.0
26912,24.0026,1.807064,57.360400000000006,1.0
26913,23.8676,1.7372900000000002,57.4902,1.0
26914,23.7132,1.57565,57.525,1.0
26915,23.5912,1.345462,57.492200000000004,1.0
26916,23.5232,1.080702,57.434799999999996,1.0
26917,23.4954,0.7987420000000001,57.38719999999999,1.0
26918,23.4506,0.528852,57.3832,1.0
26919,23.311600000000002,0.32519,57.4354,1.0
26920,23.075,0.2,57.5222,1.0
26921,26.5582,2.33322,55.0234,1.0
26922,26.5464,2.77936,55.073,1.0
26923,26.479599999999998,3.1354800000000003,55.0148,1.0
26924,26.4112,3.4878,54.946400000000004,1.0
26925,26.383999999999997,3.84688,54.911,1.0
26926,26.4142,4.2112,54.9126,1.0
26927,26.4848,4.57086,54.9156,1.0
26928,26.575,4.923640000000001,54.8928,1.0
26929,26.2308,4.00088,54.8304,1.0
26930,26.107,4.2286,54.775400000000005,1.0
26931,26.025,4.5,54.733399999999996,1.0
26932,26.3796,1.6350419999999999,54.6494,1.0
26933,26.215600000000002,1.6261079999999999,54.6976,1.0
26934,26.062599999999996,1.664946,54.802800000000005,1.0
26935,25.9144,1.67572,54.874199999999995,1.0
26936,25.7794,1.6734339999999999,54.913599999999995,1.0
26937,25.653399999999998,1.6749199999999997,54.959199999999996,1.0
26938,25.515,1.683754,55.0268,1.0
26939,25.360599999999998,1.683492,55.1124,1.0
26940,25.202,1.648444,55.2014,1.0
26941,25.037,1.587836,55.2538,1.0
26942,24.8582,1.5369899999999999,55.254999999999995,1.0
26943,24.6704,1.510306,55.246,1.0
26944,24.485,1.4967599999999999,55.2362,1.0
